01E4671F3ABE1811EED14B73BAD86531788899A91EC251258CFBAD1D8B9186AA,1,30,75,2,715.7,5,14,768.12,600,.88,0,7913.83,0,0,172,0,6930.48
01EBD99C6698B396FCC952B098F5E99F8F9E4F0BEA31474E4C54C87F61141D5D,0,55,54,1,1988,5,6,1564.74,700,.8,0,3519.9,0,0,60,17.6,3027.83
01F2DACCB7FCF9E9ED10D513E895C4906F8D4D35602F6EE80CFC6ACB875615D4,1,10,70,1,1171.8,5,6,1729.01,350,.96,0,1488.9,81,0,43.2,0,2744.38
01F2DACCB7FCF9E9ED10D513E895C4907BD6D0754920FADB106F95D53CE5524A,1,10,61,1,488.5,5,28,11491,500,.88,1,21667.12,0,221.1,486.6,0,19564.57
01F3110CD9E2AF0AC12E766E13E6D3BFB69D9AFADB98B76A11764A554CB61762,1,10,62,1,1146.65,5,22,3809.13,500,.92,0,8873.61,40,0,198,0,10833.33
01FD5E2EC5745229F38360DE721A397A9AE20278E89908AC21B6785DDC24387B,0,10,30,1,627.42,5,7,1071.3,500,.9,0,1483.2,105,0,64,0,1850.1
01FF4A189DE68F0625219DDC08578616,0,10,51,1,1141,5,8,1549.7,500,.9,0,887.4,72,0,57.6,0,1803.28
020748573822A613D5E3BD2272C5BEB4654232697365C869698D013FB15BC0CD,1,99,51,2,1024,5,15,1214.77,400,.96,0,4191.12,202.5,0,108,0,4663.76
021B3C404592D728AF0C9A591C5228A072DB06F949E766F1EB2EF9DC21600B63,1,99,61,1,2226.2,5,3,351.04,400,.96,0,3359.7,54,0,28,0,2051.35
02459FBAF9C53AACF6E28BC71759167A8AB3D6BB1C10B235C1B5C7CD88926217,0,30,30,2,983,5,23,0,600,.85,0,4709,230,0,432,0,3688.15
02461622F1DAB784F5EC4B4054221AF8FA17A74F48108A17F9F51FEA5166BD07,1,56,76,2,889,5,15,990.58,500,.92,0,5101,0,0,160,0,4945.07
02473C4F0F063D35D94B78B987B430F14954E191EDE7B0C67E9D5112CAD39413,1,10,73,1,550.5,5,7,2453.05,550,.88,1,3160.89,80,0,80,0,4203.61
02473C4F0F063D35D94B78B987B430F1C9D8C37391FBEA14039584BD3B2F61B7,1,99,67,1,911.25,5,13,216.48,500,.92,0,6024,195,0,104,0,4230.92
02497200EE918D876C7C4E2909A5C0E3F5B35700A3F53051B82CD43E592B17F0,0,99,57,1,1024,5,6,880.56,500,.9,0,1070.9,72,0,38.4,0,1280.68
0256A41C7EA008CDAAABC6312FF3F83EC0DA7C8DFD9F24D61C2E283597C19422,1,99,63,1,60.29,5,8,873.7,600,.88,0,3822.07,320,0,96,0,3454.66
0256BC7156D1AEBC0FA32832803F69D5296B4ACF8C1F356358E0ECB485880E89,0,56,35,2,909.5,5,13,392.9,700,.8,0,4405.69,100,0,100,0,3144.89
02607684E55A142339C2B01958BA35D4A28BB22C078B7337E99406A1D91F4ACF,1,10,58,2,20.97,5,12,1008.93,450,.92,0,5346.5,360,0,96,0,5231.54
0268E84C941CC712FFAB03ACB73CBDF5B23F086F97B56606FEF1F33BDA772EAB,1,10,80,1,1353.17,5,4,1167.27,500,.92,0,1674.5,60,0,84,0,2042.19
02A1AD502DA9BE75AA71836D8A4F873B37FCD95311D7DC9892C236A1CFA280B2,1,57,76,2,850.58,5,2,99.8,400,.96,1,344.95,18,0,14.4,0,60.68
02A70B3B36CF18B81FCEF052D2EC70E2,1,56,80,1,996.9,5,2,324,600,.88,0,2677.79,80,0,20,0,1905.62
02AA7504A4B302B5A7F92522AD45A36D,1,10,68,2,271.64,5,11,3557.56,400,.96,0,3604.05,99,0,79.2,0,6446.44
02B13827C5D10BF0BAD9FDD9DD91FDDD0C8B7AB8B1310F2667FCEB1E23424C92,1,10,58,2,439.5,5,8,1377.79,300,.96,0,1203.75,102,0,54.4,0,2275.75
02B13827C5D10BF0BAD9FDD9DD91FDDD9706AC35CDD34530881B57A3BDB1E2E3,1,99,51,2,2611.7,5,11,129.9,400,.96,0,3235.2,148.5,0,77,0,2859.35
02B34253D9F9142AF14C9BDBC8EBD1494E5BD6A9EA05AF4E921FC9F61A8E85D3,1,99,53,2,1691.3,5,9,1346.79,500,.92,0,3129,90,0,180,0,3676.66
02B7052D805DAA882C1140B022573244C294084266FC4CAB976C139710D58CC1,0,10,57,1,1250,5,16,921.95,500,.9,0,2208.85,399.5,0,122.4,0,2516.21
02BB7C17E3E7734709049431690785DBFEF0EC1CA902117486DB1B029E9D10F7,0,10,46,1,2611.67,5,16,2255.03,500,.9,0,2278.5,156,0,83.2,0,3584.05
02C62ACA769968CA19E00BAF1BCE06E7,1,10,85,2,337.6,5,22,877.2,0,.96,0,1125.63,67.5,0,36,0,1712.6
02C869AF6FD07C11AF99036A34FAB6DA51E32BE0D1ABF97A95ABC2FA24DB5A0A,1,55,75,2,668.67,5,12,887.12,400,.96,0,1772.24,108,0,86.4,0,2148.98
02D399403B8C0DFC1D070DE767ACFB6B,1,30,57,2,800,5,24,0,600,.88,1,7254.8,0,0,240,0,5975.31
02E14E22B58358E18E92A87628F76E8D54A4038E27269F9816815E48E260F789,0,10,42,2,3137.34,5,7,212.38,450,.9,0,1525.95,80,0,54.4,0,1257.33
02E14E22B58358E18E92A87628F76E8DD08E9F5F38011917050ADDABCECD739F,1,10,60,2,475,5,15,2249.5,350,.96,1,2834.44,135,0,108,0,4416.59
02E41F1613C619BA2403FB68317AB91518D63361AF4A46F32CC765004E8D20AF,0,10,44,2,2137.42,5,10,660.88,600,.85,0,7253.5,150,0,80,0,5035.58
02E41F1613C619BA2403FB68317AB9157E23D005B67A140AAFCCF1697BB66494,1,99,67,1,968,5,8,1427.79,400,.96,1,1600.75,120,0,72,0,2532.01
02FE895ADD8A575A2C08C5821070F4A3E1C241E5DADC526FF7370A7DD1964AC0,1,10,57,2,270,5,5,256.2,400,.96,0,923.6,67.5,0,36,0,781.48
0301B03F74D9E1A85B0651C39B046EABBD3CE2AE8E4A927193100E547C691ABD,0,55,39,2,1779.17,5,9,1272,500,.9,0,2007.3,135,0,70,0,2576.49
030C95E9B060C66BBD1FA381C39CA8FDD9A261E216DCC6632EB27C891B65BB4C,1,99,60,2,637.6,5,8,1169.88,400,.96,0,802.4,96,0,51.2,0,1560.07
0321F74A65D7756A25DECC0A58A76322C4A3111827DDB0F5F852426FE17267EE,1,30,85,1,707,5,9,1125.45,500,.92,0,1756.5,0,0,162,0,2117.99
0321F74A65D7756A25DECC0A58A76322E62EEE480A91E31F66F9AEB2A8772834,1,99,64,2,0,5,13,523.95,500,.92,0,2903.8,0,0,234,0,2611.02
0339880C17A31581EBFFB28D65AC995E,0,10,51,1,2137.42,5,8,1848.26,500,.9,0,1666.32,120,0,72,0,2712.56
033B9C8FAB36E7D6293A1C7B8FC27C57,0,99,50,1,2137.42,5,11,1086.06,450,.9,0,2768.62,99,0,79.2,0,2768.03
03490CEFE6D832771E09850A4F9ADB26,1,99,59,1,1283.83,5,18,7377.72,500,.92,0,8738.4,810,36,152,100,9225.61
034C02EF02DA73BB122E26A6A22B3CE7A8BACB815E82E3BB3112685D4142B3CE,1,10,83,1,1757.41,5,7,172.54,400,.96,1,2786.1,108,0,57.6,0,2357.12
034C2ED09F9B7C701A1D60CEBFD908F07E46C5238F5816A48864175F9BD92D32,1,10,66,1,300,5,10,820.43,300,.96,0,3932.65,135,0,70,0,3738.68
034C2ED09F9B7C701A1D60CEBFD908F0C0CF59FD32E8B804C88F37DE44BFF50B,1,99,51,2,1709.1,5,10,2563.9,500,.92,0,2704,0,0,180,0,4029.78
0364F16DF39EC2FADF875401F65C4AA0A9AF12705D4E1640DD0EDF0C231C3F12,1,99,53,2,1024,5,23,1993.89,0,.88,0,6195.12,0,0,170,0,7044.09
03698B463BB24243B5874BB6830A29CF8CEBB8FF9557D86FAAFE990A9795364D,1,30,77,1,827.33,5,8,2692.02,500,.92,1,3433.15,0,0,72,0,4874.16
03698B463BB24243B5874BB6830A29CFD018D27C8A89DC9966F52421B004D2F9,1,10,63,2,26.33,5,23,3916.69,500,.92,0,9971.5,0,0,207,0,11739.88
03765C533152FC89B193965DF817194B,0,55,38,2,2237.31,5,3,0,0,.8,0,440,0,0,20,0,368
0378F4FE31DF8E30E2BA34EF2AFB5332CBDAC5ADEA255EE4A85A6CE1B3B9165B,1,10,76,2,467.65,5,22,1015.05,0,.92,0,1149.35,0,0,108,0,1900.03
038AE3C68CEAA0B4D22463A603A4CA44FE3E0E38478858A77544FE9065D4A1EC,1,99,66,1,2080.9,5,20,95.97,450,.92,0,4837.16,200,0,378,0,4275.38
039BA0F0531DB4C8D6D6226BB4AF7AF73650BDE94139845C6BC596C3E4DC4F34,1,10,74,2,35.24,5,20,4434.3,500,.92,0,5031.52,0,0,200,0,7479.62
03AAB3D43F123DA5A9277E8446640C8B24EA2A50F465781E8626C7ED5320402E,1,10,62,2,522.9,5,9,1167.47,500,.92,0,3480.88,0,0,80,0,3688.31
03AAB3D43F123DA5A9277E8446640C8BF2E5A4A8D78B79B9569D9B15DEBBE847,1,10,58,2,820,5,9,620.02,350,.96,0,2744.5,150,0,80,0,2987.22
03B471114C087A246725179619455BDA4C122165AD9DCE7339869359F90610C2,1,10,76,2,330.98,5,3,481.87,350,.96,1,826.45,30,0,27.2,0,930.59
03D33972E0FB91F20765923D83DFE58E67741F99E0DD6551A2BC1846F15948A0,0,10,58,1,1800,5,5,2670.52,650,.8,0,3923.9,0,0,56,0,4196.26
03E7EE03940C4C7E8CFC87BE649A43808BBFE8DA605DC59C6E68D83D16157DAF,1,10,63,2,317,5,11,142.8,400,.96,0,3452.4,148.5,0,79.2,0,3131.25
04108A13E622CF3BAAF90036766E606E0FBC1457C50260E1EDC9C598DF5CC74F,1,10,59,1,1027.07,5,25,924.87,500,.92,0,4247.16,250,0,468,0,4406.81
041846FA371279139E214879BD4AB5592D59515292DF8082263E80490546061B,1,10,68,1,569.1,5,13,894.75,500,.92,0,3142.5,390,0,104,0,3300.95
041EB1FEC4D1C862A7A439C6E535D1FCC58D4D8C31B4D9996972F957726014B4,0,10,52,1,1072,5,13,3599.98,700,.8,0,5130.75,0,0,130,0,6254.7
041F1788B0E760C428D7DAB4D3670FE5AF0BADACF424822193FD7D1EFE111515,0,10,31,2,1212,5,11,751.36,500,.9,0,3083.4,0,0,79.2,0,2833.19
04262BEFD1392D8294FC0F80A5AF59A7,0,10,52,1,1250,5,7,183.1,600,.85,0,1899.38,0,0,68,0,1169.32
042763EB93A8A236E9CCA7FA68021E6DFA41923B0D8DA1E8EC3C27F48C1AEDAF,1,55,79,1,883.7,5,16,1262.98,400,.96,0,3824.72,216,0,115.2,0,4495.82
043838F5BA53EFB151AADD8F5F0F5CB8B15121D75096548701399B1FAE9C9DE6,1,62,68,2,680,5,5,2087.7,600,.88,0,2512.32,50,0,50,0,3387.96
043A3A23ADB76727D1D428AF6EA342DD05DF9D71E3C31D19B990022003B8829C,0,10,49,1,1027.08,5,21,492.28,450,.9,0,9389.36,283.5,0,151.2,0,8161.15
043AF2709A4BFC38D8097FD160F09CE0E0EE7BB6DD29B10EA4A5A5222D090E3F,0,10,37,2,1656,5,10,6403.27,600,.85,0,5990.93,0,0,100,0,9004.87
0480694E4371EAA59227D5CD49F8C8F4E2D0025B663DE5245C3688CE8A470FD0,0,30,54,1,1105.33,5,8,1877.28,500,.9,0,881.6,94.5,0,50.4,0,2048.69
0491BF2706C08CA217E8AE2773E72ABAFD88FD4DAAE6D36631EB1643313BA1D9,0,30,58,1,844.33,5,6,441.1,600,.85,0,1266,180,0,48,0,971.05
0493A492A337C4CD776C14E1055FECD50DF288205306375D106486B13E8DBFD3,1,10,80,1,38.7,5,38,22941.04,600,.88,0,23053.07,0,415.6,677.17,50,54269.17
049753FB0D4F65CE8D7E75A593764E0F,1,30,47,1,1585,5,12,377.46,550,.85,1,9678,360,0,96,0,6831.53
0499CA7B5620EE9E128723C57071FF851DCD92B75BF8EA2A9F7F35EA11886E51,1,56,58,2,1603.6,5,14,1469.96,400,.96,0,3356.95,0,0,108,0,4037.87
04A00145F3340A8838FA0C50C56B22D4C7CB59696BE446F2E93718B0A8CCD010,1,10,68,2,1480.3,5,6,1084.23,400,.96,0,970.15,81,0,43.2,0,1552.59
04A5F2DB6851FB04126665149311A387,0,10,52,1,1554.2,5,8,1583.45,550,.85,1,5044.8,0,0,80,0,4926.41
04A5F2DB6851FB04126665149311A387,0,10,52,1,1554.2,5,8,1583.45,550,.85,1,5044.8,0,0,80,0,4926.41
04BF7930962F00EB0C5FE52E2EC07614DC4C232C0CABD2B7CD4CA8939DB8A81F,1,55,59,2,841.2,5,8,2157,600,.88,0,6003.5,0,0,91,26.4,6163.29
04C3FC7C3C5AF7BC4BB2E960515865FC03CF7E81F7BE077104B3926A25E22500,1,30,61,1,1360,5,10,1233.4,600,.85,0,3103.29,0,0,90,0,3032.01
04C3FC7C3C5AF7BC4BB2E960515865FC6708154435E2CB94075C64FB4EC336C3,1,10,57,2,346.6,5,12,665.38,350,.96,0,4668.52,108,0,86.4,0,4278.34
04DDFC6308E9004AAA8AA034C2B1C10E,1,10,62,1,0,5,6,736.58,900,.75,1,1576.58,210,0,0,29.21,587.62
04E9B49F9C80AB4ED8B5FCD2D8FE3BE92585DE7749F59E95768F7F7400238C51,1,99,59,1,800,5,4,1009.06,500,.92,0,1931.05,45,0,51,0,2077.97
04E9B49F9C80AB4ED8B5FCD2D8FE3BE971396CF1121668D5829F49B6ECD79A60,1,10,59,2,1505.9,5,11,229.46,400,.96,0,3259.95,162,0,84,0,2942.88
04EEAB1B4BF655A90AC4B16FF65E60EECADCC1457D31FBA0EBF33656094D63D4,1,99,51,2,1112,5,9,2337.7,500,.92,0,4244.08,0,0,90,0,5294.08
04F7682C10C06C027C3FE64F24155C17D4EAB1A25D6015AD9BA31445534DCB0D,1,10,63,2,18.93,5,7,1225.07,550,.88,0,2635.45,0,0,70,0,2883.89
0501361AD9C91287D03118C0C0D2095F15AD081942CA72432C23DC14D1BF6E54,0,55,53,1,816.67,5,14,2040.81,600,.85,0,3718.7,0,0,252,0,4125.63
0504213FD7BF36A47CC7824A3509E2A3,1,99,62,2,1418.5,5,14,1861.1,500,.92,0,2517.5,420,0,112,0,3736.09
0514BFFBD7EAE2AB5F56087E5EBE8D7D,1,10,66,2,998.17,5,9,2040.08,400,.96,0,3041.55,81,0,72,0,4012.06
051BDC82C47AFF47F34275BC4E8C65DE162B7E6A00633BF8748EC8A7E392EEDF,1,55,78,1,852.17,5,9,2640.67,300,.96,1,1522.5,120,0,136,0,3777.43
051C4652C60D86E158C24427AD49884752AD68AA9C1EC661FFFF638760746E31,1,10,64,1,1409.1,5,12,4176,400,.96,1,2543.4,108,0,86.4,0,5894.57
051ED8EEE32DAC76790FC39880B5B8219772DF1FC8DFCDBA6846CAE536C6EF09,1,10,67,1,1027.07,5,6,929.8,500,.92,0,2281.2,165,0,48,0,2190.48
05308A5B5218C7336BB7E2024D0A04F238F304D41FC91E18C2BDA6393464963D,0,99,32,2,1024,5,23,149.8,600,.85,0,4908,605,0,184,0,3962.33
0568E941DD9457DB9F0452BB85A236E85871AE44FAE7DE67961CF2CA7BC9E50B,0,55,52,1,1352,5,2,1386.53,700,.8,0,759.45,0,0,30,0,981.73
0571FB4BDBBE90349353CFB4311968EAE863328F4318147D4DD5F7FD77A6A06A,0,99,40,2,1779.17,5,17,605.47,600,.85,0,2731.91,0,0,170,0,2231.24
05758A183995D71D8CDCF458480DBAA01F0698FE36254CC3E0828EE5B6F6B225,0,10,41,1,910,5,17,2789.1,700,.8,0,5026.45,0,0,170,0,5699.74
0590E4E8116B517A807AFED900F20F2E64806FFE94C770A4CFD4D149E59078AD,1,10,71,1,923.17,5,4,560.36,600,.88,0,894.86,100,0,0,1.84,114.99
05A0AC238CBCAD89CE4F94DA0979A679D7DA161C28DC1927868D35732A32E113,1,10,73,2,1100,5,13,445.28,400,.96,0,4220.81,126,0,100.8,0,3760.61
05B58F1130E742FDF84BDC445F45502192DDAD2ADECDB6001551D03D4C349C34,0,10,41,1,1166.83,5,10,1689.71,500,.9,0,1830.12,150,0,80,0,2763
05F498487B86FED4CD77E46E1CD87D8AC77D7963E8ADF7CEAF3CA68ED414DC64,1,55,62,1,969,5,15,1998.8,400,.96,0,3543.59,126,0,100.8,0,4836.62
0601FF8B49E5482460E23344B911C3FBCDFBD86976F23839571D341D5D6C846A,0,30,53,2,603.17,5,16,610.97,700,.8,0,4064.39,240,0,160,0,3413.92
0604BFDE29EAFF76840E9859158BFAA88A4B14CFBFF9A07029B28989BE4F3D2E,1,10,61,2,620.58,5,14,904.71,500,.92,0,5173.5,0,0,112,0,4990.4
060CC1103252E77DBF97EEFA8CED8BDBD4AF4CEF8134AA8BF16B03CDBC7B53A0,1,57,51,2,837,5,9,1767.7,400,.96,1,1607,120,0,70,0,2713.44
060CC1103252E77DBF97EEFA8CED8BDBD4AF4CEF8134AA8BF16B03CDBC7B53A0,1,57,51,2,837,5,9,1767.7,400,.96,1,1607,120,0,70,0,2713.44
060FBD2A2813FAA184435E1AEA0D796907EA9FC4961A404FC2A7B311E6FB208A,1,99,62,2,842.8,5,8,2605.98,300,.96,0,262,135,0,72,0,2075.68
062E669FA317DD0A58886A6379A7351C,1,99,49,2,1982.17,5,11,1328.85,600,.8,0,3167.85,0,0,110,0,3155.12
064BDFAA68853E8ABC134F306715F89CAE7936FE6FB7884859C2FFB6CE866846,1,30,71,1,1087.67,5,14,1442.21,350,.96,0,4107.3,0,0,108,0,4727.2
0650B8D3761DC361D7ECCEE2617AAB624ABA42D3DB0FF01E1B7C468EC95A0882,0,10,49,1,1250,5,6,5903.14,550,.85,0,6847,180,36,56,100,5438.24
0653528207872D51226C40217540F7476062DAA59E4AC30DFC52018AF63ED4C1,1,10,50,2,729,5,7,1885.02,400,.96,0,2416.62,105,0,64,0,3680.99
0663D292E4A560661E8AD42B107B087A9F4D956CD4DBC91A1AA6EABD26AC53B4,1,10,52,2,310,5,8,2033,600,.88,0,2935.45,0,0,80,0,3731.88
066743054D92C5ACC85CB639533F184ECABCF8FA3FD9A78013E071E9D8A963AB,0,30,44,1,2560.08,5,13,859.48,600,.85,0,3404.5,390,0,104,0,3270.69
067345BE95B7EAB65E0D7E98B856250F3A705AF3F6067DC3BF20A0F38612E543,1,99,62,1,911.25,5,12,480.82,400,.96,0,1662.88,162,0,55.65,0,1788.69
06846D92CCDCC94662A0C456E36F7ADB6348DE91C344B639838745E6D0BF6B58,1,10,58,2,466.73,5,12,1024.69,400,.96,0,2978.1,0,0,93.6,0,3278.97
0688DCEFB87D4415737FA5E651D1EC2719E82246A2C893A3EA19FF0BEB037C91,0,10,42,2,1500,5,11,409.66,500,.9,0,1791.67,81,0,64.8,0,1445.84
068AC35373E29B3127088A5D0CCAEB91137F2E9141BA195D0479659D81C2C034,1,10,51,2,850,5,15,560.32,450,.92,0,7918.5,225,0,120,0,6214.8
06963A40428F942B2E51F2E3B6568A7179307E5A3A60CC2FA0D27F05BE4D1653,0,99,45,2,297,5,14,1156.41,600,.85,0,4003.5,420,0,112,0,3931.66
069BB0F18403817B42A91D7BF23CBDAD65CBD5A1060AE252E8B0CD5DC61262AB,1,99,49,2,1024,5,4,520.42,500,.9,0,1491.27,45,0,36,0,1308.65
06A9D301C5521CDE53148DF4A1260BF8,1,10,52,2,512.8,5,11,733.04,500,.92,0,2630,0,0,100,0,2533.72
06CD9879B120EB9CD5424761A585636445FFECEA2F7543081F36DB98474F1410,1,55,61,2,1925.78,5,8,1869.67,600,.88,0,7308.44,0,0,102.55,0,6775.88
06DC94E34F86CA414EE1A66096EC2C8871454DACD538ED03427A8FBB8CA8CEBD,0,30,52,2,3540,5,12,352.21,450,.9,1,2509.27,108,0,86.4,0,2004.17
06F4A464030BC73C51977C3499DE95C3,0,30,44,1,824,5,8,1480.52,500,.9,0,1415.42,120,0,64,0,2221.58
06FFB212AA4CADFAA96156B5E8FDC3968484139D55B085C4489CD3803B693DC9,1,99,75,2,404.7,5,12,516.2,500,.92,0,5923.2,180,0,96,0,5152.47
070D6C502FC22E69979F5E800DC16F979238C9B7EB352DF182E25EF221C31B37,0,10,49,1,1027.08,5,7,1487.78,500,.9,0,1190.25,72,0,57.6,0,1953.31
0713B222846695F6FD019669F08205151E421E0EEE4AB7EC8E17A51373DBA518,0,10,57,1,895,5,4,125.98,500,.9,0,1517.78,67.5,0,35,0,938.63
0713B222846695F6FD019669F082051578CE1C2770EF87896B2DCC6D2247E3C6,1,10,49,2,431.67,5,22,1096.18,500,.92,0,5362.68,0,0,184,0,5311.72
071EBB86EE096C54AFC27FBB5A6CF6F3,1,10,69,2,1066.42,5,29,15222.34,500,.88,1,66586.78,4120,210.8,378.16,0,51946.33
07207A6D7EF332C685F807B60D9229D3A684FBD817FC276637755AC70E99AC0B,0,99,47,2,3137.33,5,13,525.08,500,.9,0,3058.14,175.5,0,93.6,0,2689.65
072B6B40E0C2776894DBEFE57228C87067F69F5E6E81DC700727964E2511C9ED,0,56,77,1,1515.25,5,22,4432.47,500,.9,0,3688.06,297,0,158.4,0,7055.33
